timestamp,wheel_rpm,speed,distance
2025-06-07T19:28:45Z,378.91,71.42,19.84
2025-06-07T19:28:46Z,372.52,70.22,19.51
2025-06-07T19:28:47Z,370.97,69.93,19.42
2025-06-07T19:28:48Z,368.41,69.44,19.29
2025-06-07T19:28:49Z,374.17,70.53,19.59
2025-06-07T19:28:50Z,370.17,69.78,19.38
2025-06-07T19:28:51Z,365.24,68.85,19.12
2025-06-07T19:28:52Z,364.42,68.69,19.08
2025-06-07T19:28:53Z,363.18,68.46,19.02
2025-06-07T19:28:54Z,359.65,67.79,18.83
2025-06-07T19:28:55Z,355.67,67.04,18.62
2025-06-07T19:28:56Z,362.41,68.31,18.98
2025-06-07T19:28:57Z,361.5,68.14,18.93
2025-06-07T19:28:58Z,367.25,69.23,19.23
2025-06-07T19:28:59Z,368.05,69.38,19.27
2025-06-07T19:29:00Z,360.9,68.03,18.9
2025-06-07T19:29:01Z,368.85,69.53,19.31
2025-06-07T19:29:02Z,374.2,70.53,19.59
2025-06-07T19:29:03Z,381.66,71.94,19.98
2025-06-07T19:29:04Z,388.45,73.22,20.34
2025-06-07T19:29:05Z,394.0,74.27,20.63
2025-06-07T19:29:06Z,388.69,73.27,20.35
2025-06-07T19:29:07Z,388.46,73.22,20.34
2025-06-07T19:29:08Z,383.9,72.36,20.1
2025-06-07T19:29:09Z,382.33,72.07,20.02
2025-06-07T19:29:10Z,375.3,70.74,19.65
2025-06-07T19:29:11Z,373.38,70.38,19.55
2025-06-07T19:29:12Z,381.1,71.84,19.95
2025-06-07T19:29:13Z,377.36,71.13,19.76
2025-06-07T19:29:14Z,381.88,71.98,20.0
2025-06-07T19:29:15Z,381.17,71.85,19.96
2025-06-07T19:29:16Z,379.94,71.62,19.89
2025-06-07T19:29:17Z,387.22,72.99,20.27
2025-06-07T19:29:18Z,395.11,74.48,20.69
2025-06-07T19:29:19Z,395.99,74.64,20.73
2025-06-07T19:29:20Z,399.47,75.3,20.92
2025-06-07T19:29:21Z,393.97,74.26,20.63
2025-06-07T19:29:22Z,390.74,73.65,20.46
2025-06-07T19:29:23Z,398.2,75.06,20.85
2025-06-07T19:29:24Z,399.46,75.3,20.92
2025-06-07T19:29:25Z,400.13,75.42,20.95
2025-06-07T19:29:26Z,404.08,76.17,21.16
2025-06-07T19:29:27Z,397.03,74.84,20.79
2025-06-07T19:29:28Z,398.37,75.09,20.86
2025-06-07T19:29:29Z,398.41,75.1,20.86
2025-06-07T19:29:30Z,404.03,76.16,21.15
2025-06-07T19:29:31Z,398.58,75.13,20.87
2025-06-07T19:29:32Z,405.91,76.51,21.25
2025-06-07T19:29:33Z,399.23,75.25,20.9
2025-06-07T19:29:34Z,394.23,74.31,20.64
2025-06-07T19:29:35Z,395.74,74.6,20.72
2025-06-07T19:29:36Z,398.53,75.12,20.87
2025-06-07T19:29:37Z,394.31,74.33,20.65
2025-06-07T19:29:38Z,388.26,73.19,20.33
2025-06-07T19:29:39Z,394.48,74.36,20.65
2025-06-07T19:29:40Z,390.44,73.6,20.44
2025-06-07T19:29:41Z,391.94,73.88,20.52
2025-06-07T19:29:42Z,393.84,74.24,20.62
2025-06-07T19:29:43Z,392.56,73.99,20.55
2025-06-07T19:29:44Z,393.89,74.25,20.62
2025-06-07T19:29:45Z,394.25,74.31,20.64
2025-06-07T19:29:46Z,401.17,75.62,21.01
2025-06-07T19:29:47Z,396.46,74.73,20.76
2025-06-07T19:29:48Z,399.9,75.38,20.94
2025-06-07T19:29:49Z,395.74,74.6,20.72
2025-06-07T19:29:50Z,394.08,74.28,20.63
2025-06-07T19:29:51Z,396.82,74.8,20.78
2025-06-07T19:29:52Z,393.63,74.2,20.61
2025-06-07T19:29:53Z,390.71,73.65,20.46
2025-06-07T19:29:54Z,394.72,74.4,20.67
2025-06-07T19:29:55Z,387.91,73.12,20.31
2025-06-07T19:29:56Z,387.25,72.99,20.28
2025-06-07T19:29:57Z,395.18,74.49,20.69
2025-06-07T19:29:58Z,403.08,75.98,21.11
2025-06-07T19:29:59Z,396.29,74.7,20.75
2025-06-07T19:30:00Z,391.72,73.84,20.51
2025-06-07T19:30:01Z,387.98,73.13,20.31
2025-06-07T19:30:02Z,394.88,74.43,20.68
2025-06-07T19:30:03Z,400.94,75.58,20.99
2025-06-07T19:30:04Z,406.98,76.71,21.31
2025-06-07T19:30:05Z,404.9,76.32,21.2
2025-06-07T19:30:06Z,399.45,75.3,20.92
2025-06-07T19:30:07Z,404.77,76.3,21.19
2025-06-07T19:30:08Z,408.01,76.91,21.36
2025-06-07T19:30:09Z,409.78,77.24,21.46
2025-06-07T19:30:10Z,417.54,78.7,21.86
2025-06-07T19:30:11Z,419.99,79.17,21.99
2025-06-07T19:30:12Z,412.15,77.69,21.58
2025-06-07T19:30:13Z,417.2,78.64,21.84
2025-06-07T19:30:14Z,414.01,78.04,21.68
2025-06-07T19:30:15Z,416.61,78.53,21.81
2025-06-07T19:30:16Z,423.59,79.85,22.18
2025-06-07T19:30:17Z,417.77,78.75,21.87
2025-06-07T19:30:18Z,411.65,77.59,21.55
2025-06-07T19:30:19Z,405.4,76.42,21.23
2025-06-07T19:30:20Z,406.25,76.58,21.27
2025-06-07T19:30:21Z,402.62,75.89,21.08
2025-06-07T19:30:22Z,404.29,76.21,21.17
2025-06-07T19:30:23Z,407.76,76.86,21.35
2025-06-07T19:30:24Z,403.04,75.97,21.1
2025-06-07T19:30:25Z,405.17,76.37,21.21
2025-06-07T19:30:26Z,401.42,75.67,21.02
2025-06-07T19:30:27Z,401.24,75.63,21.01
2025-06-07T19:30:28Z,407.69,76.85,21.35
2025-06-07T19:30:29Z,413.19,77.89,21.63
2025-06-07T19:30:30Z,406.71,76.66,21.3
2025-06-07T19:30:31Z,405.49,76.43,21.23
2025-06-07T19:30:32Z,401.94,75.76,21.05
2025-06-07T19:30:33Z,394.03,74.27,20.63
2025-06-07T19:30:34Z,398.35,75.09,20.86
2025-06-07T19:30:35Z,400.53,75.5,20.97
2025-06-07T19:30:36Z,396.74,74.78,20.77
2025-06-07T19:30:37Z,400.58,75.51,20.97
2025-06-07T19:30:38Z,401.4,75.66,21.02
2025-06-07T19:30:39Z,400.25,75.45,20.96
2025-06-07T19:30:40Z,392.45,73.98,20.55
2025-06-07T19:30:41Z,385.69,72.7,20.19
2025-06-07T19:30:42Z,391.79,73.85,20.51
2025-06-07T19:30:43Z,398.22,75.06,20.85
2025-06-07T19:30:44Z,398.94,75.2,20.89
2025-06-07T19:30:45Z,404.27,76.2,21.17
2025-06-07T19:30:46Z,405.58,76.45,21.24
2025-06-07T19:30:47Z,399.98,75.39,20.94
2025-06-07T19:30:48Z,394.05,74.28,20.63
2025-06-07T19:30:49Z,391.0,73.7,20.47
2025-06-07T19:30:50Z,397.35,74.9,20.81
2025-06-07T19:30:51Z,402.06,75.79,21.05
2025-06-07T19:30:52Z,407.8,76.87,21.35
2025-06-07T19:30:53Z,414.15,78.07,21.68
2025-06-07T19:30:54Z,409.54,77.2,21.44
2025-06-07T19:30:55Z,405.55,76.44,21.23
2025-06-07T19:30:56Z,399.23,75.25,20.9
2025-06-07T19:30:57Z,403.69,76.09,21.14
2025-06-07T19:30:58Z,409.8,77.25,21.46
2025-06-07T19:30:59Z,408.31,76.96,21.38
2025-06-07T19:31:00Z,410.23,77.33,21.48
2025-06-07T19:31:01Z,404.73,76.29,21.19
2025-06-07T19:31:02Z,411.57,77.58,21.55
2025-06-07T19:31:03Z,417.38,78.67,21.85
2025-06-07T19:31:04Z,424.96,80.1,22.25
2025-06-07T19:31:05Z,429.9,81.03,22.51
2025-06-07T19:31:06Z,435.97,82.18,22.83
2025-06-07T19:31:07Z,428.41,80.75,22.43
2025-06-07T19:31:08Z,432.17,81.46,22.63
2025-06-07T19:31:09Z,429.5,80.96,22.49
2025-06-07T19:31:10Z,436.36,82.25,22.85
2025-06-07T19:31:11Z,441.17,83.16,23.1
2025-06-07T19:31:12Z,446.96,84.25,23.4
2025-06-07T19:31:13Z,451.91,85.18,23.66
2025-06-07T19:31:14Z,448.2,84.48,23.47
2025-06-07T19:31:15Z,452.77,85.35,23.71
2025-06-07T19:31:16Z,446.54,84.17,23.38
2025-06-07T19:31:17Z,452.46,85.29,23.69
2025-06-07T19:31:18Z,458.17,86.36,23.99
2025-06-07T19:31:19Z,453.75,85.53,23.76
2025-06-07T19:31:20Z,458.79,86.48,24.02
2025-06-07T19:31:21Z,458.16,86.36,23.99
2025-06-07T19:31:22Z,455.05,85.78,23.83
2025-06-07T19:31:23Z,459.76,86.66,24.07
2025-06-07T19:31:24Z,455.42,85.84,23.85
2025-06-07T19:31:25Z,447.84,84.42,23.45
2025-06-07T19:31:26Z,442.95,83.5,23.19
2025-06-07T19:31:27Z,440.22,82.98,23.05
2025-06-07T19:31:28Z,446.02,84.07,23.35
2025-06-07T19:31:29Z,453.45,85.47,23.74
2025-06-07T19:31:30Z,449.94,84.81,23.56
2025-06-07T19:31:31Z,452.19,85.24,23.68
2025-06-07T19:31:32Z,450.59,84.93,23.59
2025-06-07T19:31:33Z,458.25,86.38,23.99
2025-06-07T19:31:34Z,458.82,86.49,24.02
2025-06-07T19:31:35Z,465.82,87.8,24.39
2025-06-07T19:31:36Z,459.69,86.65,24.07
2025-06-07T19:31:37Z,467.18,88.06,24.46
2025-06-07T19:31:38Z,462.06,87.1,24.19
2025-06-07T19:31:39Z,469.43,88.48,24.58
2025-06-07T19:31:40Z,465.69,87.78,24.38
2025-06-07T19:31:41Z,459.46,86.61,24.06
2025-06-07T19:31:42Z,458.42,86.41,24.0
2025-06-07T19:31:43Z,462.06,87.1,24.19
2025-06-07T19:31:44Z,459.09,86.54,24.04
2025-06-07T19:31:45Z,460.78,86.86,24.13
2025-06-07T19:31:46Z,460.96,86.89,24.14
2025-06-07T19:31:47Z,459.14,86.55,24.04
2025-06-07T19:31:48Z,460.36,86.77,24.1
2025-06-07T19:31:49Z,456.45,86.04,23.9
2025-06-07T19:31:50Z,459.77,86.67,24.07
2025-06-07T19:31:51Z,451.84,85.17,23.66
2025-06-07T19:31:52Z,458.62,86.45,24.01
2025-06-07T19:31:53Z,459.23,86.56,24.05
2025-06-07T19:31:54Z,462.72,87.22,24.23
2025-06-07T19:31:55Z,466.57,87.95,24.43
2025-06-07T19:31:56Z,469.29,88.46,24.57
2025-06-07T19:31:57Z,467.13,88.05,24.46
2025-06-07T19:31:58Z,460.28,86.76,24.1
2025-06-07T19:31:59Z,462.9,87.25,24.24
2025-06-07T19:32:00Z,460.19,86.74,24.1
2025-06-07T19:32:01Z,457.23,86.19,23.94
2025-06-07T19:32:02Z,462.77,87.23,24.23
2025-06-07T19:32:03Z,466.27,87.89,24.41
2025-06-07T19:32:04Z,463.09,87.29,24.25
2025-06-07T19:32:05Z,460.06,86.72,24.09
2025-06-07T19:32:06Z,458.6,86.44,24.01
2025-06-07T19:32:07Z,457.04,86.15,23.93
2025-06-07T19:32:08Z,453.79,85.54,23.76
2025-06-07T19:32:09Z,447.86,84.42,23.45
2025-06-07T19:32:10Z,446.59,84.18,23.38
2025-06-07T19:32:11Z,453.6,85.5,23.75
2025-06-07T19:32:12Z,456.42,86.03,23.9
2025-06-07T19:32:13Z,462.84,87.24,24.23
2025-06-07T19:32:14Z,464.67,87.59,24.33
2025-06-07T19:32:15Z,461.51,86.99,24.16
2025-06-07T19:32:16Z,462.27,87.14,24.2
2025-06-07T19:32:17Z,454.32,85.64,23.79
2025-06-07T19:32:18Z,450.93,85.0,23.61
2025-06-07T19:32:19Z,449.81,84.79,23.55
2025-06-07T19:32:20Z,451.08,85.03,23.62
2025-06-07T19:32:21Z,453.55,85.49,23.75
2025-06-07T19:32:22Z,452.99,85.39,23.72
2025-06-07T19:32:23Z,452.07,85.21,23.67
2025-06-07T19:32:24Z,447.51,84.35,23.43
2025-06-07T19:32:25Z,447.08,84.27,23.41
2025-06-07T19:32:26Z,453.47,85.48,23.74
2025-06-07T19:32:27Z,458.18,86.37,23.99
2025-06-07T19:32:28Z,452.92,85.37,23.72
2025-06-07T19:32:29Z,446.32,84.13,23.37
2025-06-07T19:32:30Z,446.56,84.17,23.38
2025-06-07T19:32:31Z,448.68,84.57,23.49
2025-06-07T19:32:32Z,446.05,84.08,23.36
2025-06-07T19:32:33Z,451.12,85.03,23.62
2025-06-07T19:32:34Z,455.12,85.79,23.83
2025-06-07T19:32:35Z,457.87,86.31,23.97
2025-06-07T19:32:36Z,453.49,85.48,23.74
2025-06-07T19:32:37Z,448.7,84.58,23.49
2025-06-07T19:32:38Z,441.13,83.15,23.1
2025-06-07T19:32:39Z,437.07,82.39,22.88
2025-06-07T19:32:40Z,436.67,82.31,22.86
2025-06-07T19:32:41Z,442.24,83.36,23.16
2025-06-07T19:32:42Z,435.44,82.08,22.8
2025-06-07T19:32:43Z,434.08,81.82,22.73
2025-06-07T19:32:44Z,436.14,82.21,22.84
2025-06-07T19:32:45Z,431.28,81.29,22.58
2025-06-07T19:32:46Z,434.41,81.88,22.75
2025-06-07T19:32:47Z,434.32,81.87,22.74
2025-06-07T19:32:48Z,430.24,81.1,22.53
2025-06-07T19:32:49Z,432.73,81.57,22.66
2025-06-07T19:32:50Z,424.86,80.08,22.25
2025-06-07T19:32:51Z,428.85,80.84,22.45
2025-06-07T19:32:52Z,433.15,81.65,22.68
2025-06-07T19:32:53Z,426.89,80.47,22.35
2025-06-07T19:32:54Z,425.7,80.24,22.29
2025-06-07T19:32:55Z,420.54,79.27,22.02
2025-06-07T19:32:56Z,427.83,80.64,22.4
2025-06-07T19:32:57Z,428.11,80.7,22.42
2025-06-07T19:32:58Z,420.95,79.35,22.04
2025-06-07T19:32:59Z,416.96,78.6,21.83
2025-06-07T19:33:00Z,422.51,79.64,22.12
2025-06-07T19:33:01Z,421.81,79.51,22.09
2025-06-07T19:33:02Z,426.61,80.41,22.34
2025-06-07T19:33:03Z,429.28,80.92,22.48
2025-06-07T19:33:04Z,437.04,82.38,22.88
2025-06-07T19:33:05Z,438.56,82.67,22.96
2025-06-07T19:33:06Z,445.72,84.02,23.34
2025-06-07T19:33:07Z,451.95,85.19,23.66
2025-06-07T19:33:08Z,453.75,85.53,23.76
2025-06-07T19:33:09Z,457.24,86.19,23.94
2025-06-07T19:33:10Z,457.31,86.2,23.94
2025-06-07T19:33:11Z,462.57,87.19,24.22
2025-06-07T19:33:12Z,463.33,87.34,24.26
2025-06-07T19:33:13Z,469.66,88.53,24.59
2025-06-07T19:33:14Z,473.53,89.26,24.79
2025-06-07T19:33:15Z,473.13,89.18,24.77
2025-06-07T19:33:16Z,469.3,88.46,24.57
2025-06-07T19:33:17Z,465.28,87.7,24.36
2025-06-07T19:33:18Z,467.47,88.12,24.48
2025-06-07T19:33:19Z,471.7,88.91,24.7
2025-06-07T19:33:20Z,472.04,88.98,24.72
2025-06-07T19:33:21Z,474.05,89.36,24.82
2025-06-07T19:33:22Z,470.47,88.68,24.63
2025-06-07T19:33:23Z,463.74,87.41,24.28
2025-06-07T19:33:24Z,460.33,86.77,24.1
2025-06-07T19:33:25Z,456.7,86.09,23.91
2025-06-07T19:33:26Z,453.83,85.54,23.76
2025-06-07T19:33:27Z,454.47,85.67,23.8
2025-06-07T19:33:28Z,448.71,84.58,23.49
2025-06-07T19:33:29Z,444.44,83.77,23.27
2025-06-07T19:33:30Z,447.52,84.36,23.43
2025-06-07T19:33:31Z,450.81,84.98,23.6
2025-06-07T19:33:32Z,443.87,83.67,23.24
2025-06-07T19:33:33Z,442.4,83.39,23.16
2025-06-07T19:33:34Z,443.08,83.52,23.2
2025-06-07T19:33:35Z,441.74,83.27,23.13
2025-06-07T19:33:36Z,437.07,82.39,22.89
2025-06-07T19:33:37Z,435.8,82.15,22.82
2025-06-07T19:33:38Z,442.25,83.36,23.16
2025-06-07T19:33:39Z,443.58,83.61,23.23
2025-06-07T19:33:40Z,446.7,84.2,23.39
2025-06-07T19:33:41Z,452.37,85.27,23.69
2025-06-07T19:33:42Z,456.6,86.07,23.91
2025-06-07T19:33:43Z,454.7,85.71,23.81
2025-06-07T19:33:44Z,446.83,84.23,23.4
2025-06-07T19:33:45Z,444.47,83.78,23.27
2025-06-07T19:33:46Z,448.51,84.54,23.48
2025-06-07T19:33:47Z,454.13,85.6,23.78
2025-06-07T19:33:48Z,461.35,86.96,24.16
2025-06-07T19:33:49Z,460.06,86.72,24.09
2025-06-07T19:33:50Z,464.0,87.46,24.29
2025-06-07T19:33:51Z,464.73,87.6,24.33
2025-06-07T19:33:52Z,466.38,87.91,24.42
2025-06-07T19:33:53Z,461.93,87.07,24.19
2025-06-07T19:33:54Z,457.46,86.23,23.95
2025-06-07T19:33:55Z,456.44,86.04,23.9
2025-06-07T19:33:56Z,448.95,84.62,23.51
2025-06-07T19:33:57Z,446.34,84.13,23.37
2025-06-07T19:33:58Z,449.19,84.67,23.52
2025-06-07T19:33:59Z,447.67,84.38,23.44
2025-06-07T19:34:00Z,442.34,83.38,23.16
2025-06-07T19:34:01Z,441.82,83.28,23.13
2025-06-07T19:34:02Z,435.89,82.16,22.82
2025-06-07T19:34:03Z,437.84,82.53,22.93
2025-06-07T19:34:04Z,430.31,81.11,22.53
2025-06-07T19:34:05Z,428.62,80.79,22.44
2025-06-07T19:34:06Z,429.65,80.99,22.5
2025-06-07T19:34:07Z,422.12,79.57,22.1
2025-06-07T19:34:08Z,424.39,80.0,22.22
2025-06-07T19:34:09Z,418.59,78.9,21.92
2025-06-07T19:34:10Z,417.98,78.79,21.89
2025-06-07T19:34:11Z,410.83,77.44,21.51
2025-06-07T19:34:12Z,408.9,77.08,21.41
2025-06-07T19:34:13Z,404.31,76.21,21.17
2025-06-07T19:34:14Z,401.56,75.69,21.03
2025-06-07T19:34:15Z,405.72,76.48,21.24
2025-06-07T19:34:16Z,403.79,76.11,21.14
2025-06-07T19:34:17Z,407.8,76.87,21.35
2025-06-07T19:34:18Z,413.08,77.86,21.63
2025-06-07T19:34:19Z,409.14,77.12,21.42
